CUID,Date,Year,Month,Income Before Taxes,Number of Bedrooms,Number of Bathrooms,State,Urban,People,Adults,65 or Older,Children,Working,Retired,Education,Race,Sex,Renter,Owner,Food-Away,Food-Home,Food-Total,High lead-Food-Away Spending
432675,2020-07-01,2020,7,77916.38384200007,2.0,2.0,Alaska,1,4,2,0,2,2,0,Bachelors,White,Mixed Gender,1.0,0.0,0.0,1106.7899203312954,1106.7899203312954,0
432677,2020-01-01,2020,1,648.8462302694535,1.0,1.0,New York,1,1,1,0,0,0,0,Bachelors,White,Female,1.0,0.0,0.0,500.29012323061534,500.29012323061534,0
432678,2020-04-01,2020,4,104933.30517296454,4.0,2.0,Utah,1,3,2,0,1,2,0,Bachelors,White,Mixed Gender,0.0,1.0,618.1824144451516,1127.9117737531417,1746.0941881982933,0
432680,2020-07-01,2020,7,264873.5861106876,2.0,1.0,California,1,4,2,0,2,1,0,Bachelors,White,Mixed Gender,1.0,0.0,1383.4874003901743,4405.875259737984,5789.362660128159,0
432686,2020-04-01,2020,4,77888.63889127265,2.0,1.0,California,1,1,1,0,0,1,0,Graduate Degree,Black,Female,0.0,1.0,211.4834575766806,645.2956782359493,856.7791358126299,0
432693,2020-07-01,2020,7,27047.20320336452,3.0,2.0,Texas,1,3,3,0,0,1,1,Bachelors,White,Mixed Gender,0.0,1.0,1729.359250511663,1936.8823605717853,3666.241611083448,0
432700,2020-01-01,2020,1,76908.3177781823,5.0,2.0,New Jersey,1,4,2,0,2,2,0,High School,White,Mixed Gender,0.0,1.0,461.8062675873415,2858.800704090123,3320.606971677465,0
432702,2020-01-01,2020,1,146580.75439075535,4.0,2.0,Alabama,1,3,2,0,1,2,0,Graduate Degree,White,Mixed Gender,0.0,1.0,1917.8857356401484,2759.009520992247,4676.895256632395,0
432705,2020-04-01,2020,4,28200.879854566785,2.0,1.0,Massachuse,1,1,1,0,0,1,0,Less than High School,White,Female,1.0,0.0,0.0,1409.889717167025,1409.889717167025,0
432734,2020-01-01,2020,1,35675.49386423773,3.0,1.0,New York,1,3,3,1,0,1,1,Bachelors,Black,Female,1.0,0.0,1615.2223978343395,528.8781302497456,2144.100528084085,0
432735,2020-01-01,2020,1,213741.2136944889,5.0,3.0,Wisconsin,1,6,6,0,0,4,0,Bachelors,White,Mixed Gender,0.0,1.0,2062.8044620335945,2730.154672438064,4792.959134471659,0
432736,2020-04-01,2020,4,67319.58330838746,3.0,3.0,Colorado,1,2,2,2,0,0,2,Graduate Degree,White,Mixed Gender,0.0,1.0,840.5111775375004,2223.2876309560247,3063.798808493525,0
432749,2020-07-01,2020,7,147738.87660389967,3.0,2.0,Indiana,1,3,3,0,0,3,0,Bachelors,White,Mixed Gender,0.0,1.0,755.935404456957,2575.846381463964,3331.781785920921,0
432754,2020-04-01,2020,4,113462.5438462194,3.0,2.0,California,1,2,2,1,0,1,1,Some College,White,Mixed Gender,0.0,1.0,477.569247200461,1637.9041961648604,2115.4734433653216,0
432755,2020-01-01,2020,1,140818.04663610845,2.0,1.0,New York,1,3,2,0,1,2,0,Bachelors,White,Mixed Gender,0.0,1.0,931.3093062901432,989.5848591157315,1920.894165405875,0
432759,2020-07-01,2020,7,136487.47024369368,4.0,2.0,Texas,1,3,3,0,0,3,0,Some College,Multi or Other Race,Mixed Gender,0.0,1.0,723.6703325279924,2862.754697763101,3586.425030291093,0
432760,2020-07-01,2020,7,38017.3838946107,1.0,1.0,New York,1,1,1,0,0,1,0,Bachelors,Asian/PI,Male,1.0,0.0,179.85336205104193,1750.643672035006,1930.497034086048,0
432761,2020-01-01,2020,1,79383.46575174775,4.0,2.0,North Carolina,1,2,2,1,0,2,0,Some College,White,Mixed Gender,0.0,1.0,511.3816025925652,1929.6904752756768,2441.072077868242,0
432762,2020-01-01,2020,1,34662.90378734977,1.0,1.0,Ohio,1,1,1,0,0,1,0,High School,Black,Male,1.0,0.0,285.88007041231094,714.7001760390239,1000.5802464513348,0
432764,2020-04-01,2020,4,192558.02392564627,5.0,4.0,Utah,1,5,2,0,3,2,0,Bachelors,White,Mixed Gender,0.0,1.0,1723.3071031173783,5146.09746780768,6869.404570925059,1
432777,2020-04-01,2020,4,72672.91273085069,1.0,1.0,Massachuse,1,1,1,0,0,1,0,Bachelors,White,Male,1.0,0.0,0.0,1135.5034876040231,1135.5034876040231,0
432780,2020-07-01,2020,7,38161.24164065551,2.0,1.0,Wisconsin,1,2,2,2,0,0,2,High School,White,Mixed Gender,1.0,0.0,276.6974800812275,899.266810261595,1175.9642903428226,0
432781,2020-07-01,2020,7,346711.9863974884,5.0,3.0,Kansas,1,5,2,0,3,2,0,Bachelors,Multi or Other Race,Mixed Gender,0.0,1.0,1460.801844917919,4751.675213981923,6212.477058899842,1
432786,2020-04-01,2020,4,142795.83796733318,3.0,2.0,Ohio,1,5,4,0,1,3,0,Graduate Degree,White,Mixed Gender,0.0,1.0,1057.4172878834029,5114.646081700645,6172.063369584048,0
432788,2020-07-01,2020,7,131192.85620693144,3.0,2.0,California,1,3,3,2,0,2,1,Graduate Degree,White,Mixed Gender,0.0,1.0,553.3949601496844,1618.6802584689551,2172.07521861864,0
432790,2020-07-01,2020,7,23038.872110936834,2.0,1.0,Pennsylvania,1,1,1,1,0,0,1,High School,Black,Female,0.0,1.0,159.6483984162346,1149.5873158987476,1309.2357143149825,0
432800,2020-07-01,2020,7,54941.76098004866,2.0,1.0,Oregon,1,3,3,0,0,2,0,Less than High School,White,Mixed Gender,0.0,1.0,0.0,1660.1848804809797,1660.1848804809797,0
432802,2020-07-01,2020,7,183878.3220121719,2.0,1.0,New York,1,2,2,0,0,2,0,Graduate Degree,White,Mixed Gender,1.0,0.0,1106.7899203312954,1915.5979390069367,3022.3878593382324,0
432808,2020-01-01,2020,1,120778.55538404683,3.0,1.0,New York,1,4,2,0,2,2,0,Bachelors,White,Mixed Gender,0.0,1.0,879.6309858916459,1209.4926055968897,2089.123591488536,0
432818,2020-01-01,2020,1,26120.881078403432,3.0,2.0,Michigan,1,4,1,0,3,1,0,High School,Black,Female,1.0,0.0,318.86623238283534,1143.520281645945,1462.3865140287803,0
432829,2020-07-01,2020,7,43281.71209010034,1.0,1.0,New Jersey,1,1,1,0,0,1,0,Bachelors,White,Male,1.0,0.0,2926.607962396985,1958.1667821270555,4884.77474452404,0
432830,2020-04-01,2020,4,146797.36679037233,4.0,3.0,South Carolina,1,2,2,2,0,1,1,Graduate Degree,White,Mixed Gender,0.0,1.0,813.802742100848,3351.1994046766304,4165.002146777479,0
432835,2020-07-01,2020,7,12990.895286441117,1.0,1.0,North Carolina,1,1,1,1,0,0,1,High School,Black,Male,1.0,0.0,0.0,304.3672280871154,304.3672280871154,0
432842,2020-01-01,2020,1,119902.4504908216,3.0,1.0,Arizona,1,1,1,1,0,0,1,Less than High School,Multi or Other Race,Female,0.0,1.0,285.88007041231094,786.170193619836,1072.050264032147,0
432843,2020-04-01,2020,4,254263.1345139545,5.0,4.0,North Carolina,1,4,3,0,1,2,0,Graduate Degree,Asian/PI,Mixed Gender,0.0,1.0,1734.8893491269368,2114.8345757668058,3849.723924893743,0
432865,2020-01-01,2020,1,24697.31894848671,3.0,2.0,Utah,1,1,1,1,0,0,1,Bachelors,White,Male,0.0,1.0,846.9651307305878,1000.5802464282444,1847.5453771588325,0
432868,2020-01-01,2020,1,310425.69297752326,1.0,1.0,Massachuse,1,2,2,0,0,1,0,Graduate Degree,White,Mixed Gender,1.0,0.0,2473.9621477893293,4618.062675873414,7092.024823662743,1
432879,2020-07-01,2020,7,176306.86169402365,5.0,4.0,Minnesota,1,2,2,0,0,2,0,Some College,White,Mixed Gender,0.0,1.0,1676.1481966394508,1500.55171889627,3176.6999155357207,0
432890,2020-01-01,2020,1,121545.47213034196,2.0,2.0,Washington,1,2,2,0,0,2,0,Bachelors,White,Mixed Gender,1.0,0.0,1329.346532349646,1297.4813287314712,2626.827861081117,0
432893,2020-04-01,2020,4,135223.33140845946,1.0,1.0,Massachuse,1,1,1,0,0,1,0,Bachelors,White,Male,1.0,0.0,422.9669151533612,1185.391892970241,1608.3588081236026,0
432896,2020-01-01,2020,1,50840.51427120325,5.0,3.0,Ohio,1,1,1,0,0,0,1,Some College,White,Female,0.0,1.0,572.0163862886881,845.5452851667796,1417.5616714554676,0
432905,2020-01-01,2020,1,73352.98706534358,3.0,2.0,Illinois,1,2,2,0,0,2,0,Bachelors,White,Mixed Gender,0.0,1.0,423.32241194406765,852.1425175608846,1275.464929504952,0
432906,2020-01-01,2020,1,314552.41999498155,3.0,2.0,Arizona,1,3,3,0,0,1,0,Bachelors,White,Mixed Gender,0.0,1.0,1417.4212477467408,1418.4049647325487,2835.8262124792896,0
432912,2020-01-01,2020,1,60652.71576080728,3.0,2.0,Florida,1,1,1,0,0,1,0,Bachelors,White,Male,0.0,1.0,110.21923730121968,2089.123591455549,2199.342828756769,0
432922,2020-01-01,2020,1,45495.061220896576,2.0,1.0,New Jersey,1,1,1,0,0,1,0,Graduate Degree,White,Male,1.0,0.0,1044.880232623634,1698.787341482006,2743.66757410564,0
432941,2020-01-01,2020,1,1200.2030436369855,1.0,1.0,California,1,1,1,1,0,0,1,Bachelors,Asian/PI,Female,1.0,0.0,214.41005280840847,428.82010561681705,643.2301584252256,0
432971,2020-07-01,2020,7,85212.8919868807,3.0,1.0,New York,1,2,2,0,0,2,0,High School,White,Mixed Gender,0.0,1.0,1660.1848804809797,1475.010413042717,3135.1952935236964,0
432979,2020-04-01,2020,4,20617.77178651063,3.0,2.0,Washington,1,1,1,1,0,0,1,High School,White,Female,0.0,1.0,42.296691515336114,493.4614010003248,535.7580925156609,0
432982,2020-07-01,2020,7,59612.27035915783,3.0,1.0,Maryland,1,3,3,0,0,1,0,Some College,White,Mixed Gender,1.0,0.0,691.7437002110505,2213.579840653013,2905.3235408640635,0
432989,2020-07-01,2020,7,97347.34694762042,3.0,2.0,Texas,1,3,2,0,1,2,0,Bachelors,White,Mixed Gender,0.0,1.0,622.5693301803674,2006.0567305705413,2628.626060750909,0
433008,2020-04-01,2020,4,138188.07590492367,3.0,2.0,North Carolina,1,2,2,0,0,2,0,Some College,Multi or Other Race,Mixed Gender,0.0,1.0,338.9954877702802,1762.3621464506475,2101.357634220928,0
433014,2020-04-01,2020,4,27714.292218826584,3.0,1.0,Wisconsin,1,1,1,1,0,0,1,Some College,White,Female,0.0,1.0,42.296691515336114,422.9669151533612,465.2636066686973,0
433019,2020-07-01,2020,7,110236.13568348537,3.0,1.0,Michigan,1,2,2,0,0,2,0,Graduate Degree,White,Mixed Gender,0.0,1.0,830.0924402404899,2405.177726635073,3235.270166875563,0
433025,2020-04-01,2020,4,371690.9673303956,3.0,2.0,Hawaii,1,3,3,0,0,2,0,Graduate Degree,Multi or Other Race,Mixed Gender,0.0,1.0,704.9448585997806,4511.647095077638,5216.591953677419,0
433046,2020-01-01,2020,1,38995.76676076849,1.0,1.0,California,1,1,1,0,0,1,0,High School,White,Male,1.0,0.0,884.0291408100536,1500.8703696588598,2384.8995104689134,0
433047,2020-07-01,2020,7,146482.87950083768,3.0,2.0,Michigan,1,1,1,1,0,1,0,Bachelors,White,Female,0.0,1.0,0.0,1840.0382425447924,1840.0382425447924,0
433050,2020-07-01,2020,7,101333.82896884432,3.0,1.0,New York,1,3,3,0,0,3,0,Bachelors,White,Mixed Gender,0.0,1.0,345.8718500895619,1452.6617704208572,1798.533620510419,0
433051,2020-07-01,2020,7,148032.0002819308,4.0,2.0,Connecticut,1,3,2,0,1,2,0,Less than High School,White,Mixed Gender,0.0,1.0,819.1051298284837,1159.483324696079,1978.5884545245624,0
433053,2020-01-01,2020,1,27037.06495413282,2.0,1.0,Tennessee,1,1,1,0,0,1,0,Less than High School,White,Male,1.0,0.0,0.0,857.6402112336341,857.6402112336341,0
433060,2020-07-01,2020,7,91934.83445733272,3.0,2.0,California,1,3,3,2,0,0,2,High School,White,Mixed Gender,0.0,1.0,0.0,1106.7899203312954,1106.7899203312954,0
433061,2020-01-01,2020,1,211057.655011902,3.0,3.0,California,1,2,2,0,0,2,0,Bachelors,White,Mixed Gender,0.0,1.0,3518.523943533597,1044.5617957442678,4563.085739277865,0
433075,2020-07-01,2020,7,4853.306063933032,3.0,3.0,Nebraska,1,1,1,1,0,0,1,Some College,White,Male,0.0,1.0,0.0,581.0647081683429,581.0647081683429,0
433083,2020-07-01,2020,7,194402.002872085,4.0,2.0,Alaska,1,2,2,1,0,1,0,Graduate Degree,White,Mixed Gender,0.0,1.0,0.0,1979.4512036503988,1979.4512036503988,0
433085,2020-01-01,2020,1,12171.012092333189,1.0,1.0,Tennessee,0,1,1,1,0,0,1,High School,Black,Female,1.0,0.0,0.0,757.5821866007057,757.5821866007057,0
433090,2020-07-01,2020,7,179651.93286258157,4.0,2.0,Wisconsin,1,5,3,0,2,3,0,Some College,White,Mixed Gender,0.0,1.0,106.49829188608597,4246.242098153275,4352.740390039361,0
433104,2020-04-01,2020,4,128013.2233777604,4.0,3.0,Maryland,1,4,4,0,0,3,0,Bachelors,Multi or Other Race,Mixed Gender,0.0,1.0,352.4724292836223,874.131624661125,1226.6040539447472,0
433105,2020-01-01,2020,1,92865.38553668876,3.0,2.0,North Carolina,1,5,2,0,3,2,0,Graduate Degree,Multi or Other Race,Mixed Gender,0.0,1.0,793.8669647682825,571.7601408114274,1365.62710557971,0
433113,2020-07-01,2020,7,104843.0926625872,3.0,2.0,Florida,1,6,3,0,3,2,0,Graduate Degree,Black,Mixed Gender,0.0,1.0,0.0,830.0924402404899,830.0924402404899,0
433126,2020-01-01,2020,1,195576.76889417425,3.0,2.0,Alabama,1,2,2,0,0,1,1,Graduate Degree,White,Mixed Gender,0.0,1.0,171.52804224672684,1880.2112323198903,2051.739274566617,0
433130,2020-04-01,2020,4,197966.95718198465,4.0,2.0,Utah,1,5,5,0,0,3,0,Bachelors,White,Mixed Gender,0.0,1.0,493.46140102310005,4934.614010231,5428.0754112541,1
434167,2020-05-01,2020,5,99818.80811708006,4.0,2.0,Illinois,1,1,1,0,0,1,0,High School,White,Male,0.0,1.0,419.6244104136823,2614.5828648852507,3034.207275298933,0
434170,2020-05-01,2020,5,66981.67520769498,1.0,1.0,Indiana,1,1,1,0,0,0,1,Bachelors,White,Male,1.0,0.0,1118.9984277805788,1248.1136309847889,2367.112058765368,0
434178,2020-08-01,2020,8,420138.219534445,3.0,3.0,New York,1,5,2,0,3,2,0,Graduate Degree,White,Mixed Gender,0.0,1.0,1914.4633250560207,3009.585414127813,4924.048739183834,0
434181,2020-02-01,2020,2,99643.82488560407,3.0,1.0,Missouri,1,2,2,1,0,2,0,Graduate Degree,White,Mixed Gender,0.0,1.0,427.5011604476911,1189.3301515128712,1616.8313119605623,0
434189,2020-05-01,2020,5,87031.1508076463,2.0,1.0,Missouri,1,3,2,0,1,2,0,Some College,White,Mixed Gender,0.0,1.0,0.0,2141.160453125721,2141.160453125721,0
434191,2020-02-01,2020,2,3140.9931909957613,3.0,1.0,Alabama,1,3,2,0,1,1,0,High School,White,Mixed Gender,0.0,1.0,0.0,1899.639771949035,1899.639771949035,0
434192,2020-05-01,2020,5,109583.6915198379,4.0,2.0,North Carolina,1,3,2,0,1,2,0,Graduate Degree,White,Mixed Gender,0.0,1.0,1398.7480347015144,1140.5176282930947,2539.265662994609,0
434204,2020-05-01,2020,5,85740.88421402857,3.0,2.0,Texas,1,3,3,2,0,1,2,High School,White,Mixed Gender,0.0,1.0,1748.4350434011023,1291.152032042099,3039.5870754432017,0
434207,2020-05-01,2020,5,107196.72002138598,1.0,1.0,New York,1,1,1,0,0,1,0,Graduate Degree,Black,Female,1.0,0.0,0.0,1258.8732312410466,1258.8732312410466,0
434208,2020-05-01,2020,5,35413.76014325945,4.0,3.0,Louisiana,1,2,2,1,0,0,1,Bachelors,White,Mixed Gender,0.0,1.0,855.3882212278907,1678.497641654729,2533.88586288262,0
434221,2020-08-01,2020,8,129206.7402820788,3.0,2.0,Florida,1,6,2,0,4,2,0,Graduate Degree,White,Mixed Gender,0.0,1.0,0.0,3456.1746697811327,3456.1746697811327,0
434242,2020-02-01,2020,2,17979.51554716416,1.0,1.0,New York,1,1,1,1,0,0,1,Graduate Degree,Black,Female,0.0,1.0,712.5019340904468,71.25019340904467,783.7521274994914,0
434249,2020-05-01,2020,5,56284.35393867824,4.0,2.0,Missouri,1,1,1,1,0,0,1,Some College,White,Male,0.0,1.0,391.64944970867714,1286.8481919460517,1678.4976416547288,0
434263,2020-05-01,2020,5,265693.9059913871,5.0,4.0,Florida,1,4,3,0,1,1,0,Bachelors,White,Mixed Gender,0.0,1.0,3496.870086673089,2952.43431328036,6449.304399953449,1
434268,2020-05-01,2020,5,16274.805671263051,3.0,1.0,New York,1,1,1,0,0,1,0,Bachelors,Asian/PI,Female,1.0,0.0,0.0,1216.9107901996786,1216.9107901996786,0
434269,2020-08-01,2020,8,371342.4326886494,4.0,2.0,Texas,1,3,2,0,1,2,0,Bachelors,White,Mixed Gender,0.0,1.0,3083.971243910229,2143.891733690201,5227.86297760043,0
434280,2020-05-01,2020,5,29078.954783777022,3.0,1.0,Michigan,1,2,2,1,0,1,0,Some College,White,Female,0.0,1.0,0.0,1538.622838194261,1538.622838194261,0
434281,2020-05-01,2020,5,12971.020119996654,0.0,1.0,New York,1,1,1,1,0,0,1,Some College,Black,Female,1.0,0.0,0.0,1008.174545018463,1008.174545018463,0
434290,2020-02-01,2020,2,73801.66343378702,3.0,1.0,Hawaii,1,2,2,2,0,0,2,High School,Asian/PI,Mixed Gender,0.0,1.0,0.0,2422.5065758713454,2422.5065758713454,0
434292,2020-02-01,2020,2,74373.59837734918,3.0,2.0,Florida,1,2,2,0,0,2,0,Less than High School,White,Mixed Gender,0.0,1.0,498.7513538666012,1172.88779918796,1671.6391530545611,0
434310,2020-02-01,2020,2,66625.98815888724,3.0,3.0,Georgia,1,2,2,0,0,1,0,Bachelors,Multi or Other Race,Mixed Gender,0.0,1.0,1425.003868148009,1611.3505278412972,3036.354395989306,0
434312,2020-08-01,2020,8,30148.23939915172,2.0,1.0,North Carolina,1,1,1,0,0,1,0,High School,Black,Female,1.0,0.0,276.4939735920616,622.1114405797458,898.6054141718074,0
434313,2020-05-01,2020,5,30309.11309511556,2.0,1.0,Massachuse,1,1,1,1,0,0,1,Some College,White,Male,0.0,1.0,0.0,909.1862225737376,909.1862225737376,0
434320,2020-05-01,2020,5,24281.14207188868,3.0,2.0,Ohio,1,4,4,1,0,4,0,Some College,White,Female,1.0,0.0,209.81220520684116,624.056815476255,833.8690206830961,0
434324,2020-08-01,2020,8,110821.9132073418,4.0,2.0,Utah,1,2,2,2,0,0,2,Graduate Degree,White,Mixed Gender,0.0,1.0,1718.7680216212082,2281.0752821257347,3999.843303746943,1
434334,2020-05-01,2020,5,16199.724567766292,1.0,1.0,Massachuse,1,1,1,1,0,0,1,High School,Black,Female,1.0,0.0,0.0,769.3114190809911,769.3114190809911,0
434348,2020-05-01,2020,5,300571.8995319485,4.0,3.0,Virginia,1,2,2,0,0,1,0,Graduate Degree,Multi or Other Race,Mixed Gender,0.0,1.0,979.1236242878324,4712.704916953662,5691.828541241494,0
434357,2020-05-01,2020,5,43013.00940469455,2.0,2.0,Kentucky,1,1,1,1,0,1,0,Bachelors,White,Male,0.0,1.0,97.9123624287832,1097.4792272357845,1195.3915896645674,0
434358,2020-02-01,2020,2,129739.49570407937,3.0,3.0,Oregon,1,4,2,0,2,1,0,Graduate Degree,Asian/PI,Mixed Gender,0.0,1.0,1425.003868148009,2663.6610766356134,4088.664944783622,0
434371,2020-02-01,2020,2,225856.35239896804,2.0,1.0,New Jersey,1,3,3,0,0,3,0,Some College,White,Mixed Gender,0.0,1.0,327.61399228259904,2693.257636699475,3020.871628982074,0
434380,2020-08-01,2020,8,92598.16386882312,2.0,2.0,Kentucky,1,3,2,0,1,2,0,Bachelors,Black,Mixed Gender,1.0,0.0,829.4819207729944,1568.571580959566,2398.053501732561,0
434383,2020-02-01,2020,2,224881.7925537376,4.0,2.0,Maryland,1,5,2,0,3,2,0,Bachelors,White,Mixed Gender,0.0,1.0,2850.007736328902,5316.360585065581,8166.368321394483,1
434390,2020-02-01,2020,2,108544.17052339677,4.0,2.0,Illinois,1,2,2,2,0,0,2,Some College,White,Mixed Gender,0.0,1.0,1633.73997806514,3562.50967028781,5196.24964835295,0
434394,2020-02-01,2020,2,72437.88510144432,2.0,1.0,Washington,1,1,1,0,0,1,0,Bachelors,White,Male,1.0,0.0,5046.584305608915,1841.543460390054,6888.127765998969,0
434395,2020-08-01,2020,8,15074.11969957586,4.0,2.0,Texas,1,1,1,0,0,1,0,Some College,White,Male,1.0,0.0,138.2469867944356,600.8426733698038,739.0896601642394,0
434400,2020-05-01,2020,5,160290.56105626983,3.0,2.0,Texas,1,2,2,1,0,1,0,Graduate Degree,White,Mixed Gender,0.0,1.0,0.0,2098.122052068411,2098.122052068411,0
434402,2020-02-01,2020,2,36115.1509541589,1.0,1.0,Arizona,1,2,1,0,1,1,0,High School,White,Female,1.0,0.0,285.0007736328902,1425.003868148009,1710.004641780899,0
434416,2020-02-01,2020,2,85519.95091827231,4.0,1.0,Nebraska,1,3,2,0,1,2,0,Bachelors,White,Mixed Gender,0.0,1.0,2729.4304859352583,2137.5058022384555,4866.936288173714,0
434424,2020-02-01,2020,2,283602.5370068824,3.0,3.0,Texas,1,4,2,0,2,1,0,Graduate Degree,White,Mixed Gender,0.0,1.0,1425.003868148009,1934.7167902202557,3359.720658368264,0
434437,2020-08-01,2020,8,401049.4310697378,3.0,2.0,California,1,3,2,0,1,2,0,Graduate Degree,White,Mixed Gender,0.0,1.0,797.6336254104627,1451.5933613527402,2249.226986763203,0
434442,2020-05-01,2020,5,48961.77637365462,3.0,2.0,North Carolina,1,1,1,0,0,1,0,Graduate Degree,White,Female,0.0,1.0,223.7996855528879,979.1236242878324,1202.92330984072,0
434443,2020-02-01,2020,2,71356.72263724366,1.0,1.0,California,1,1,1,0,0,1,0,Some College,White,Female,1.0,0.0,504.12154650561024,1068.7529011192278,1572.874447624838,0
434444,2020-05-01,2020,5,3363.459838727698,3.0,2.0,Texas,1,1,1,0,0,0,0,Some College,White,Male,0.0,1.0,419.6244104136823,2786.736469146771,3206.360879560453,0
434449,2020-05-01,2020,5,65099.22268505221,4.0,2.0,Virginia,1,5,2,0,3,2,0,Bachelors,Black,Mixed Gender,0.0,1.0,279.7496069435308,2377.8716590216254,2657.6212659651565,0
434450,2020-08-01,2020,8,148865.11512686283,3.0,2.0,North Carolina,1,2,2,0,0,2,0,Bachelors,Black,Mixed Gender,0.0,1.0,0.0,1520.716854761124,1520.716854761124,0
434458,2020-08-01,2020,8,50837.46868681959,4.0,1.0,Ohio,1,3,3,2,0,0,2,Some College,White,Mixed Gender,0.0,1.0,0.0,978.3632911787817,978.3632911787817,0
434463,2020-02-01,2020,2,59580.70107717005,2.0,1.0,New Jersey,1,4,4,1,0,3,0,Bachelors,Asian/PI,Mixed Gender,1.0,0.0,692.7711112775339,2850.007736328902,3542.778847606436,0
434467,2020-08-01,2020,8,13257.472931209832,3.0,3.0,Utah,1,1,1,1,0,0,1,Some College,White,Female,0.0,1.0,276.4939735920616,622.1114405797458,898.6054141718074,0
434469,2020-05-01,2020,5,154638.86354016254,4.0,3.0,Ohio,1,3,2,0,1,2,0,Bachelors,White,Mixed Gender,0.0,1.0,419.6244104136823,1818.3724451151968,2237.9968555288788,0
434476,2020-05-01,2020,5,108498.70447508704,3.0,2.0,Texas,1,4,2,0,2,2,0,Bachelors,White,Mixed Gender,0.0,1.0,1118.9984277805788,3851.936895484667,4970.935323265246,0
434484,2020-02-01,2020,2,46702.97496607597,3.0,1.0,New York,1,2,2,1,0,1,1,Graduate Degree,White,Mixed Gender,0.0,1.0,1068.7529011192278,1995.00541543352,3063.758316552748,0
434489,2020-05-01,2020,5,42309.06981006019,3.0,1.0,Missouri,1,1,1,1,0,1,0,Graduate Degree,White,Female,0.0,1.0,0.0,22.595160560736737,22.595160560736737,0
434508,2020-02-01,2020,2,57302.691765099255,2.0,1.0,California,1,1,1,0,0,1,0,Bachelors,White,Male,1.0,0.0,991.7077430113814,876.9254573296932,1868.6332003410744,0
434510,2020-05-01,2020,5,26862.326251351,2.0,2.0,Florida,1,1,1,1,0,0,1,Bachelors,White,Male,0.0,1.0,1049.0610260342055,1118.9984277805788,2168.0594538147843,0
434517,2020-05-01,2020,5,1040.5025759160849,3.0,2.0,Ohio,1,2,1,0,1,1,0,Some College,White,Female,0.0,1.0,0.0,209.81220520684116,209.81220520684116,0
434519,2020-08-01,2020,8,92162.5218095054,2.0,1.0,California,1,1,1,1,0,1,0,Some College,White,Female,0.0,1.0,0.0,1202.7487851208418,1202.7487851208418,0
434520,2020-05-01,2020,5,44842.51455955347,2.0,1.0,California,1,1,1,1,0,0,1,Bachelors,White,Female,0.0,1.0,699.3740173668966,1495.584437104672,2194.9584544715685,0
434522,2020-08-01,2020,8,125400.5250579359,4.0,1.0,Alaska,1,6,4,0,2,4,0,Some College,Multi or Other Race,Mixed Gender,1.0,0.0,0.0,5529.879471713619,5529.879471713619,1
434527,2020-05-01,2020,5,8423.839415445756,3.0,1.0,New York,1,1,1,0,0,0,1,High School,White,Female,0.0,1.0,55.949921387415,559.49921387415,615.449135261565,0
434536,2020-08-01,2020,8,92904.81453242594,3.0,2.0,Wisconsin,1,5,3,0,2,3,0,Some College,White,Mixed Gender,1.0,0.0,967.7289075578592,1589.840348137605,2557.569255695464,0
434556,2020-02-01,2020,2,207583.19312652695,4.0,2.0,Michigan,1,4,2,0,2,2,0,Bachelors,White,Mixed Gender,0.0,1.0,591.924683696803,3376.1630106931752,3968.0876943899775,0
434559,2020-02-01,2020,2,210837.49214377097,3.0,3.0,Maryland,1,4,2,0,2,2,0,Graduate Degree,Multi or Other Race,Mixed Gender,0.0,1.0,2660.8159699822795,4088.5543533132313,6749.37032329551,0
434569,2020-08-01,2020,8,263670.1491202504,3.0,3.0,Colorado,1,3,3,0,0,1,0,Graduate Degree,White,Mixed Gender,0.0,1.0,1442.6108930522305,2067.61609340394,3510.2269864561704,0
434575,2020-08-01,2020,8,237967.37529278715,3.0,1.0,Wisconsin,1,4,4,0,0,4,0,Bachelors,White,Mixed Gender,0.0,1.0,1382.4698679443563,3078.654052099768,4461.123920044124,0
434577,2020-08-01,2020,8,41776.84602453881,2.0,1.0,Massachuse,1,1,1,0,0,1,0,High School,White,Female,0.0,1.0,276.4939735920616,760.3584273646104,1036.852400956672,0
434584,2020-08-01,2020,8,87861.66011464926,3.0,2.0,California,1,2,1,0,1,1,0,Some College,White,Female,0.0,1.0,202.05328839235827,1377.1526761562272,1579.2059645485856,0
434585,2020-05-01,2020,5,176331.00952586668,4.0,2.0,South Carolina,1,5,5,0,0,5,0,Graduate Degree,White,Mixed Gender,0.0,1.0,1597.9346154337102,2958.89007344057,4556.824688874281,0
434596,2020-08-01,2020,8,50392.99750024924,3.0,2.0,California,1,1,1,1,0,1,0,Bachelors,White,Male,0.0,1.0,1556.8737589797415,1217.6369221709915,2774.510681150733,0
434609,2020-08-01,2020,8,177887.96381815762,3.0,1.0,Nebraska,1,4,4,0,0,4,0,Bachelors,White,Mixed Gender,0.0,1.0,138.2469867944356,4147.409603864972,4285.656590659408,0
434620,2020-08-01,2020,8,129206.7402820788,3.0,2.0,Delaware,1,1,1,0,0,1,0,Graduate Degree,White,Female,0.0,1.0,152.0716854761124,664.6489749677265,816.7206604438389,0
434621,2020-08-01,2020,8,150633.5247121902,4.0,3.0,North Carolina,1,4,2,0,2,1,0,Bachelors,White,Mixed Gender,0.0,1.0,1752.5801808000724,4016.606685493521,5769.186866293594,0
